cell_id,type,x,y
0,1,64.18690359220773,39.34858970473242
0,1,57.533023156225596,50.106659168608175
0,1,13.624542409552324,43.28844648266866
0,1,49.69149357964357,8.893725837698286
0,3,32.6643418675545,23.340507501234136
0,1,24.510574999470247,15.312229462553276
0,1,8.389096156247295,42.73376560061859
0,1,38.298265877529545,7.913693748669622
0,1,48.88285329333627,17.948333201273915
0,1,57.11766078197788,63.4303412497603
0,1,33.279428186638754,46.250661052066285
0,1,3.604904705878446,61.84485074728803
0,1,11.799145950064323,54.38599528447781
0,3,44.98429104145719,30.333439943965438
0,1,8.444997095466793,66.32058963083617
0,1,25.975569383718042,13.527055249910777
0,1,35.94896534045583,37.445622332472496
0,1,51.168964784752944,3.2664515226088646
0,1,19.279666291742565,63.350642149165765
0,1,11.68297118326544,53.59331043476962
0,1,63.598336453338405,12.055626880055526
0,1,18.946955609525507,12.836554059065456
0,3,36.596108232497706,66.14724498622921
0,3,4.802828435689716,10.53628787953168
0,3,35.216489229570215,18.360139062229564
0,3,65.30886529930308,42.7205359698224
0,1,28.399139898257786,26.622125845142268
0,1,39.38752834431996,49.556792535518845
0,1,34.90740200323457,34.43267382155131
0,1,41.4365580547189,41.69144290590114
0,1,59.76040933200856,35.04279982378777
0,1,52.255991178750605,16.85784865831647
0,1,50.11616490644321,41.50601986157122
0,1,42.412105579124834,65.68363751241027
0,3,11.462784066956754,51.70567549526936
0,1,25.75417076607709,62.45250359929976
0,1,29.514799487029677,23.166430483839054
0,1,22.868601506142245,16.93058155827381
0,1,21.072321267386478,25.302128090145924
0,1,47.960313221403155,48.628967319762
0,1,27.890816495110247,42.116534692890944
0,1,13.892132663785588,57.49306088604885
0,1,7.297016033032845,26.55841531711255
0,1,24.77722522220941,10.883355256664835
0,1,45.52261288135872,44.68585929644952
0,1,60.64688139134316,54.83625551212635
0,1,15.825968807784577,63.93256844011554
0,1,19.21526146088208,27.05049690821744
0,1,69.8660573606557,68.1056468453907
0,1,27.17932606959301,28.699493356568006
0,1,23.53147121875928,35.4734335977447
0,1,56.3984728841609,32.27195547749074
0,1,25.544670746006478,24.281436756349503
0,1,44.83506430308775,31.945764380964203
0,1,8.619762233189997,67.13047953511892
0,1,6.8816762762757815,36.3956795601658
0,1,44.422858315523904,21.01476112109198
0,1,45.076790481083044,50.78678040916683
0,1,22.51627561697553,46.05463951287709
0,3,8.664150547149523,39.213186325777635
0,3,30.54018233457169,53.2077026015014
0,1,66.95554840880382,45.78159192959722
0,1,55.33774249789832,14.145027549021849
0,1,15.935785431982419,66.45783567039456
0,1,49.95135171644185,23.87548711614145
0,1,46.45783505283376,9.946101207477925
0,1,23.781793302953826,10.257991213760652
0,1,26.320395900742533,44.844837654815976
0,1,33.64248192519005,34.37639601741239
0,1,42.19539551972333,40.19641755247199
0,1,56.407350749359786,41.90602766513204
0,1,17.94639222313818,27.556455484906223
0,3,51.39794958779888,19.00182684894929
0,1,54.38231131249673,22.276805969001504
0,1,63.66992256229701,54.16605255221368
0,1,29.75260384090086,3.449898050898578
0,1,45.97103621948762,47.900716706796935
0,1,50.64738858085764,53.96404123432485
0,1,59.313469297904014,19.997611766653755
0,1,14.437354477667366,14.80326141806814
0,1,56.5987597748934,34.0357415349224
0,1,23.312967718384783,11.849373542783633
0,1,54.391922375305995,53.110903325039416
0,1,10.549518307660252,53.795410876306235
0,1,41.68475324314928,61.25778235748999
0,1,12.77629554649663,51.47176534879334
0,1,14.413223149997968,39.808558669109736
0,3,40.199639778660725,53.81090910448091
0,1,27.750537763318768,55.612864822960006
0,1,24.607543274793226,56.893462301496456
0,1,26.861243535440625,17.77266742168724
0,3,48.93803310789234,48.889259192371355
0,1,54.06411538569049,34.24650726289049
0,1,21.56571103240483,33.44110302777731
0,1,22.41210816033304,42.847399693135436
0,1,36.02352732139578,12.038514051926343
0,1,40.65248707806138,11.400647303658518
0,1,25.380031943717384,27.106275705820703
0,1,44.59113803526806,20.23040978730651
0,1,10.637281054077324,68.2955432648332
0,1,55.573786391238606,41.698498203420044
0,1,30.485587596298057,37.973355903987
0,1,15.705917368530363,29.32610343038973
0,1,60.08272625170237,47.95579231012565
0,1,42.79100411068658,1.9190269900303663
0,1,59.40730345541131,26.774644274451795
0,1,10.042140191043755,20.708292049041507
0,1,52.833595944033696,58.760684835691755
0,1,10.158575258440607,30.886947366255097
0,1,22.032390252701216,47.98243707422694
0,1,47.24604904693767,47.136157373910976
0,1,23.870875045290457,26.271977860732353
0,1,60.82587529308357,20.175413746514412
0,1,23.097311537570448,6.835430258550674
0,1,41.28059284911883,13.839494172859677
0,1,43.11421591497735,30.682629447138044
0,1,27.90672119964204,64.13024575454999
0,1,56.148291392692535,43.07675411924378
0,1,18.486956283593525,38.55326490955511
0,1,24.60020262792983,25.917444437230138
0,1,43.65550412705558,45.62723382771276
0,1,2.7207522874357815,9.868770801230571
0,1,8.499822797610268,40.5336378490682
0,1,54.84562098738998,30.580849202013553
0,1,6.16061878619917,54.47589769684638
0,1,46.43876125133995,37.969967863504465
0,1,39.34696931329286,40.027996572778655
0,1,28.936448472985138,23.724986930339675
0,1,46.78008933125926,50.229979157479775
0,1,9.834261517001716,25.311856845547425
0,1,66.1738309786948,5.104258786964622
0,1,39.751521805318085,18.642608415284375
0,1,59.24845535671633,25.98993102877727
0,1,10.395892506936377,21.4863900489316
0,1,22.54752224428346,20.852160196622105
0,1,40.29301596169777,42.90824573210181
0,1,30.318368195108654,23.02467316602727
0,1,4.656812238430063,23.052866063664414
0,1,3.4620200609748513,10.668870408936623
0,3,32.91661877757878,35.066574976364855
0,1,12.817966679682902,58.47113960260134
0,1,28.606298400608893,16.988527346383243
0,1,56.34822492634769,61.13780925752989
0,1,28.38776251409847,61.33072093127281
0,1,7.548159514304272,59.153064748586075
0,1,25.770351498139767,8.631577558009157
0,1,13.262659902924433,55.718225464654395
0,1,48.79242302502659,47.02662966895238
0,1,21.43849872446889,53.14103050174146
0,1,35.53018081930583,46.375000353851014
0,1,46.3675158224481,29.994388654862224
0,1,25.125402430796655,9.112964924920863
0,1,65.28591828203038,47.94751124148274
0,1,17.57362101335594,38.06071925709663
0,1,22.018591503256438,42.150252954698225
0,1,13.645393706612056,29.6341338723148
0,1,4.708227700325,4.759392893022023
0,1,37.698979644717326,25.32738431587581
0,3,33.66784741146537,2.778883904718821
0,1,21.685579478642463,30.469971443361835
0,1,68.06917864743625,24.860887774109933
0,1,21.713929439324676,44.400939575527936
0,1,27.757733860955753,28.14494059600923
0,1,33.16841349625769,0.5213609694401428
0,1,57.33918936779581,44.128099240105854
0,1,52.01995236017292,29.034181101504345
0,1,22.07834299794873,45.38244956134451
0,1,58.18735261325237,14.575615167941942
0,1,60.115726624380116,6.024012952855214
0,1,14.62085885542576,27.445165726858534
0,1,15.308481326334425,32.91267080973019
0,1,47.40244503354273,52.20023155346287
0,1,59.55408405581712,65.33408633170417
0,1,7.8922308925306925,21.595065409840636
0,1,43.45647223943624,35.415852825267166
0,1,52.61825635926934,41.32651797648696
0,1,15.048534244150993,66.59464345945091
0,1,47.77073701046343,44.360018576879405
0,1,17.91310703283158,57.138287603788996
0,1,16.898348246844698,7.705560466535808
0,1,45.048041849811646,13.853348325498466
0,1,16.549538001517394,25.91933721274734
0,1,3.3563275141289144,49.679316565044125
0,1,40.78452963322511,47.560515991731116
0,1,47.490469461534175,16.064365268727677
0,1,57.0465877452064,33.357203429181034
0,1,56.38410259685839,45.34680203536879
0,1,62.86944914480575,50.28159989599601
0,1,7.1648140476950735,21.247405722243755
0,1,62.68519364662462,23.64234764429441
0,1,64.77156673463868,59.644196819618834
0,1,10.911975282353463,42.052418591064644
0,1,45.00969421001421,35.897841407278946
0,1,56.489144125906364,55.40814583048093
0,1,58.27879041074648,25.409381815204892
0,1,24.01456657869635,63.4058654142527
0,1,65.300302332907,44.82849105334251
0,1,10.484379276966093,50.676523915042665
0,1,39.15867457735193,35.17715443706723
0,1,13.454372294705863,11.49641858409109
0,1,46.65775737871168,66.95158587258061
0,1,40.14174628858906,37.623305727948605
0,1,61.345877583501874,21.87137043576182
0,1,31.555097969928173,69.54867022383687
0,1,56.071414847458044,56.092134552845984
0,1,50.18097013664145,40.54505704243547
0,1,36.484387154878185,31.218838126098177
0,1,58.305758703701194,60.43562864431595
0,1,51.12192637187886,20.925558124667866
0,1,60.4213806404846,51.49967401683828
0,1,22.72182486587766,62.68647241739082
0,1,48.87720060309848,23.56207507942523
0,1,7.8041269781617215,61.10688303961966
0,1,54.71545591757356,59.35454715730656
0,1,56.38625322528554,19.72782637017185
0,1,56.35768338350984,51.87753928539903
0,1,41.12549539976942,28.818691923833946
0,1,13.247673842114958,16.302190720683694
0,1,55.77990835717489,26.510730058434344
0,1,60.04083912872581,20.330777293551396
0,1,37.46968705188009,42.53279939784966
0,1,24.705746049219606,40.46233036390849
0,1,17.253677438208022,36.68131078312226
0,1,28.16069717685918,2.896437926172177
0,1,61.58051747279692,12.62074281457196
0,1,31.578445661216104,40.071548170739696
0,1,20.598548925364973,23.96868128109973
0,1,35.473431732754065,24.45526527321047
0,1,45.08792249276994,18.59649984608813
0,1,53.369602338972456,53.96033976513474
0,1,50.373208073990625,34.17572716414125
0,1,31.394845485887515,56.326020348641514
0,1,46.651942134425006,43.256952468584764
0,1,58.87184664619973,32.96568048198128
0,1,54.619861094545776,55.71935742217533
0,1,14.816607749217368,56.48203319137904
0,1,0.640277951525516,33.6695038719397
0,1,40.12929745034799,63.888554148263566
0,1,55.55633328788598,43.79883241030893
0,1,28.68088319866389,41.984835092852784
0,1,44.27868296003724,50.72536549473919
0,1,0.3282466424088449,14.510610298170487
0,1,22.02680863729041,53.93111507776646
0,1,66.8276480312234,2.8056212948900097
0,1,54.16303700660712,49.172120913173046
0,1,30.389196685947116,29.45473351366135
0,1,50.64947891010948,47.198310961296755
0,1,13.320932396117115,5.073833432355401
0,1,31.561673474298214,60.72580230293818
0,1,6.6671644003089305,60.82756586841537
0,1,66.41157421197828,60.7470675281986
0,1,53.03940117443175,46.88733248384879
0,1,36.63785422660024,19.640052027480788
0,1,25.029909749478456,44.868986804985454
0,1,10.036941907443937,61.507151901391154
0,1,1.2948210222455199,16.070354472453513
0,1,26.70848043082521,46.50752286016933
0,1,13.336277546619222,63.18298005565537
0,1,42.19722884152121,14.080878199571496
0,1,40.51112927310954,20.042342333017555
0,1,24.7230375146165,34.2751021091719
0,1,8.974718868614492,17.693956912335132
0,1,29.407255629099215,37.621245698429746
0,1,26.300650013393764,48.85135495148893
0,1,17.181921087154777,27.79310062946417
0,1,56.20008929323671,24.483582289060003
0,1,58.75551225411917,23.298404203446033
0,1,48.09272418633635,22.83521526848559
0,1,27.314431256254164,30.961151705602333
0,1,48.01631823913706,58.82667542169577
0,1,59.616621127218856,52.246600568786135
0,1,44.30379743901256,34.829136856114204
0,1,35.10335962532071,62.776345955776414
0,1,41.031976548958674,45.251487338447326
0,1,65.4561331076812,17.58670118882878
0,1,33.329070420445106,32.93605121571131
0,1,22.66616936079433,29.453557627746914
0,1,13.57715111844099,32.8708019923366
0,1,65.11785101515325,22.33853754132158
0,1,19.90658757970326,27.462462528506936
0,1,56.31409466252646,60.154717348101514
0,1,18.18213754945479,34.01090383967571
0,1,39.92019177053317,63.08833891355888
0,1,40.46766835221536,34.74602462718847
0,1,9.979226016107894,67.83895534666357
0,1,22.45691700644209,38.4274864344938
0,1,61.322494228774545,58.6503193835334
0,1,43.41023996293566,64.62842184736407
0,1,10.446984944330895,25.836421955078695
0,1,64.06028990428494,46.35788539357296
0,1,61.381650413934366,20.75112826644936
0,1,12.035401981442648,24.578880788543266
0,1,22.827131068813284,49.56983621855596
0,1,49.38093755169947,40.46829872966635
0,1,30.187830041609487,27.01008179520114
0,1,14.508375442024159,32.5037198922798
0,1,49.0849878436293,4.066540647861131
0,1,13.038680928262403,27.194068428016024
0,1,69.25992280676303,46.68206379678864
0,1,32.411439169653534,42.33262699087904
0,1,14.846818705391488,51.220987302000935
0,1,54.19010723078486,26.787421809685874
0,1,14.236097422638434,55.929140441696745
0,1,56.34261599386755,15.31834435956682
0,1,47.69393154574143,54.92511203607209
0,1,10.481191139482844,35.89173864430679
0,1,37.42405546475464,13.630962996001827
0,1,19.791984362173856,60.28945498027261
0,1,50.888627356712874,42.320479086406
0,1,7.320407590189825,63.84154146749928
0,1,38.962388298517105,32.90628369749373
0,1,31.368856094044105,10.048362385889648
0,1,9.522962775308633,50.44404992498328
0,1,42.37999589475595,58.96665868533374
0,1,25.491423816865847,32.005763722861694
0,1,47.208151071921186,54.28871926974884
0,1,12.580392951215943,52.77575396187412
0,1,27.130788950434237,10.029689511460106
0,1,32.605693792348355,43.115471097777856
0,1,27.813703928484752,2.0995638671614634
0,1,9.408117038639247,45.228324104050465
0,1,18.354837515609823,37.762491853384326
0,1,5.344956661686817,11.376710886943776
0,1,19.33395362191435,64.73271237154265
0,1,49.31897307662921,52.20261573045397
0,1,53.439934107502715,58.237452582060826
0,1,45.84803546254696,14.11801263720964
0,1,40.818871538643876,7.0509723158385365
0,1,5.193572493362835,32.5996069564997
0,1,37.84870666581714,50.682419870607085
0,1,58.15944439269939,18.98353098466827
0,1,0.28615558972971955,36.35917747469115
0,1,25.896163897532496,28.613648572845364
0,1,30.00637405533099,40.51158024662682
0,1,42.44165183203508,41.39309881444829
0,1,48.32172662392331,66.15124551092418
0,1,44.63095228815054,19.26280425246396
0,1,43.12783501520016,54.70945768371706
0,1,19.44958157353869,23.93814235695396
0,1,68.93210227577168,4.481338330571868
0,1,32.234285967964965,58.011429689649965
0,1,20.269547803881828,38.540494327235365
0,1,6.685964670123837,17.80646975816105
0,1,64.67394947132588,51.58430396793846
0,1,42.33949430627504,17.946266404839246
0,1,53.068347211292135,6.034783572302131
0,1,38.368663064196035,48.75698384620552
0,1,43.266202406808034,40.43982265559984
0,1,28.938536759372155,2.6813157286547336
0,1,65.58266605973252,33.115811680915925
0,1,45.77273787878098,5.558799426312838
0,1,55.53193451111738,44.59883817883161
0,1,8.287551731872938,60.46388295520965
0,1,69.19672408925703,22.866217584457132
0,1,62.00928493434443,29.159913451613573
0,1,33.708337118015926,30.88924634210179
0,1,14.631990796301922,55.2310531067184
0,1,57.35810769103246,13.549132717800738
0,1,51.92361980495116,47.340675935485606
0,1,20.64395650831764,53.247998129093126
0,1,45.60760721300231,29.546871518633957
0,1,52.65051000718697,9.75598903563602
0,1,38.59968364364805,7.172498699659131
0,1,56.049798376943386,27.58037845357053
0,1,12.673894901025825,34.457401844093276
0,1,13.977303731317416,40.629133793963966
0,1,26.19908067113042,4.764653597974651
0,1,14.358401781743492,24.178592523639125
0,1,30.76125292112342,60.32718619274966
0,1,41.22948869681024,29.63622656131496
0,1,29.392698211996148,55.83480343696389
0,1,5.867954208697569,42.954528084328025
0,1,44.61017753291858,42.70587917449314
0,1,13.755447470509106,41.68878321750254
0,1,56.328779511114575,29.80480857266784
0,1,15.123801847759184,15.213700395740068
0,1,25.484534201306147,27.91295197536031
0,1,8.085013915733516,8.313784045352522
0,1,7.705942739047976,52.450632410579914
0,1,37.619855393567434,48.18882623599141
0,1,60.638760046298536,44.482273834667104
0,1,54.314801281107776,43.66262541238148
0,1,16.020443962765857,62.23889088879696
0,1,35.503481173711144,50.16156191455474
0,1,20.88464603085779,63.06384441351514
0,1,26.06126452172838,17.604223296570336
0,1,13.803638519954118,37.77473058083507
0,1,40.54848376711734,18.12413257989531
0,1,48.0268532926845,65.0436480613821
0,1,25.472688780712915,9.834800793288021
0,1,38.17081017894049,32.74279970427278
0,1,30.732082493307434,13.766037934788837
0,1,51.450249877180134,38.756786279157765
0,1,46.13632747023266,48.904904553409274
0,1,21.622569017103306,14.259756096164788
0,1,38.77216998237175,54.04664059103607
0,1,18.830250922636075,47.49334209766741
0,1,60.473033268503784,24.776141771690998
0,1,42.98990786947606,20.01026621253424
0,1,43.14915142814207,2.6344227778875147
0,1,66.6931492422574,47.67183567453825
0,1,48.4943434591217,54.92840913616897
0,1,43.06122857370076,39.56326172187067
0,1,10.885102285059913,4.976090955451722
0,1,47.78668071168557,49.410507730899084
0,1,21.483993692607406,9.83615776316599
0,1,67.91084470414069,63.760431480925156
0,1,43.24103783936956,19.243102584952474
0,1,19.45301667686068,17.70781626656238
0,1,3.16818589418048,43.490633362751744
0,1,11.889528034093585,7.637567337694697
0,1,33.79122368311047,4.641108346716257
0,1,50.779817259836776,33.409883668736526
0,1,53.431744231839716,1.923500791577932
0,1,28.45913580014714,55.09020781549202
0,1,41.77068812882254,56.31889925893942
0,1,66.3669089241895,23.271628481646292
