cell_id,type,x,y
0,3,19.176592226630333,0.9772411945505888
0,3,6.426762828749153,17.027319914050285
0,3,54.60452383099562,17.997291618902075
0,3,68.19381600267528,49.685591049936725
0,3,55.526766727879945,16.673833740197956
0,3,61.2170084268659,20.70915325179949
0,3,44.368227257261395,69.83913083561328
0,3,49.40000051863153,0.169789144201404
0,3,68.31904953096564,44.456143015900025
0,3,63.65183682774003,38.663263247405496
0,3,22.081844290534594,52.752306858246875
0,3,20.620086961297503,30.946033298646675
0,2,39.21534199534144,34.17269884669499
0,3,36.018825863761805,32.5291047625229
0,3,21.7404137336395,59.286173965338655
0,3,38.996164469566146,36.11335342896151
0,3,0.5415833800095757,46.36132385708624
0,3,32.93679839153828,47.15559341206158
0,3,40.40200916216863,23.70250213157976
0,3,46.529042751310506,67.34898458352373
0,3,25.367259130608648,18.1961170481918
0,3,9.79946462494651,62.17245937511417
0,3,50.533053713796406,42.23586961749899
0,3,31.65982008027535,19.414253689618853
0,3,15.60734327487894,55.73504160131148
0,3,66.3607959471648,44.9808648521767
0,3,0.7573659968381685,29.530354170537752
0,3,45.623437081757615,15.61243545300992
0,3,50.393814930913585,0.9604281824765346
0,3,56.36054585378694,19.303394505507068
0,3,9.359906941535527,64.77685135155564
0,3,4.87734551919952,27.80762559093776
0,3,34.16798974995034,45.54471164034196
0,3,35.75231174263154,1.8441275037815006
0,3,18.488131847254827,23.095236461046742
0,3,16.90777253525574,64.40715569105173
0,3,51.169835319946955,34.20914573387028
0,3,43.59499907353441,0.8719700688426444
0,3,32.00802404245234,23.22962676146046
0,3,23.487956123464436,0.16458976507094283
0,3,53.0571927556285,57.746627136840836
0,3,54.91313037549385,61.159213987209206
0,3,20.254437184857768,12.452582909112525
0,3,36.597843229732675,34.08921126525655
0,3,60.7707962986938,52.339268136821914
0,3,62.39748859086537,50.55017150516097
0,3,27.671121736058748,44.86625544866577
0,3,41.21923401083899,49.49710750264612
0,3,53.84990057290791,41.81231492991681
0,3,35.182074264521056,11.198408670812382
0,3,39.71687243712146,35.15285002667863
0,3,53.89354245115813,16.50854467607747
0,3,31.329486437841794,1.6094839291325778
0,3,20.88227845781352,38.82042132194685
